gene_id,domain
gene25952,zinc_ribbon_15
gene24377,zinc_ribbon_15
gene18534,zinc_ribbon_15
gene24371,zinc_ribbon_15
gene23881,zinc_ribbon_15
gene22949,zinc_ribbon_15
gene18541,zinc_ribbon_15
gene15726,zinc_ribbon_15
gene16631,zinc_ribbon_15
gene24796,zinc_ribbon_15
gene18003,zinc_ribbon_15
gene17998,zinc_ribbon_15
gene25907,zinc_ribbon_15
gene24368,zinc_ribbon_15
gene16630,zinc_ribbon_15
gene25118,zinc_ribbon_15
gene22962,zinc_ribbon_15
gene15727,zinc_ribbon_15
gene24361,zinc_ribbon_15
gene15731,zinc_ribbon_15
gene15730,zinc_ribbon_15
gene24029,zinc_ribbon_15
gene24367,zinc_ribbon_15
gene7384,zinc_ribbon_15
gene22577,zinc_ribbon_15
gene24364,zinc_ribbon_15
gene24528,zinc_ribbon_15
gene24374,zinc_ribbon_15
G11891,zinc_ribbon_15
gene17352,zinc_ribbon_15
gene22925,zinc_ribbon_15
gene18013,zinc_ribbon_15
gene22944,zinc_ribbon_15
gene22670,zinc_ribbon_15
gene24370,zinc_ribbon_15
gene24023,zinc_ribbon_15
G1617,zinc_ribbon_15
gene18007,zinc_ribbon_15
gene25778,zinc_ribbon_15
gene17851,zinc_ribbon_15
gene18617,zinc_ribbon_15
gene26228,zinc_ribbon_15
gene17328,zinc_ribbon_15
gene3499,zinc_ribbon_15
gene20648,zinc_ribbon_15
gene15724,zinc_ribbon_15
gene24558,zinc_ribbon_15
G30901,zinc_ribbon_15
gene4682,zinc_ribbon_15
gene15613,zinc_ribbon_15
gene24416,zinc_ribbon_15
gene4684,zinc_ribbon_15
gene24375,zinc_ribbon_15
gene18775,zinc_ribbon_15
G19270,zinc_ribbon_15
gene25290,zinc_ribbon_15
gene22571,zinc_ribbon_15
gene15733,zinc_ribbon_15
gene25116,zinc_ribbon_15
gene18615,zinc_ribbon_15
gene22760,zinc_ribbon_15
gene24719,zinc_ribbon_15
gene18773,zinc_ribbon_15
gene19573,zinc_ribbon_15
gene22941,zinc_ribbon_15
gene2477,zinc_ribbon_16
gene18773,zinc_ribbon_4
gene15726,zinc_ribbon_9
gene15728,zinc_ribbon_9
gene15724,zinc_ribbon_9
gene18542,zinc_ribbon_9
ENSSTOG00000032983,zinc_ribbon_9
gene26166,Zip
gene22952,Zn-ribbon_8
gene24416,Zn-ribbon_8
gene25952,Zn-ribbon_8
gene21801,Zn-ribbon_8
gene17352,Zn-ribbon_8
gene22962,Zn-ribbon_8
G9075,Zn-ribbon_8
gene26188,Zn-ribbon_8
gene22946,Zn-ribbon_8
gene24719,Zn-ribbon_8
gene24422,Zn-ribbon_8
gene25048,Zn-ribbon_8
gene16630,Zn-ribbon_8
gene25116,Zn-ribbon_8
gene24418,Zn-ribbon_8
gene24028,Zn-ribbon_8
gene25290,Zn-ribbon_8
gene24025,Zn-ribbon_8
gene7625,Zn-ribbon_8
gene18001,Zn-ribbon_8
gene17328,Zn-ribbon_8
gene18617,Zn-ribbon_8
gene17991,Zn-ribbon_8
gene15730,Zn-ribbon_8
gene20866,Zn-ribbon_8
gene16833,Zn-ribbon_8
gene23820,Zn-ribbon_8
gene22953,Zn-ribbon_8
gene24023,Zn-ribbon_8
gene24424,Zn-ribbon_8
gene25118,Zn-ribbon_8
gene18013,Zn-ribbon_8
gene24415,Zn-ribbon_8
gene20648,Zn-ribbon_8
gene22941,Zn-ribbon_8
gene15084,Zn-ribbon_8
gene15728,Zn-ribbon_8
gene20913,Zn-ribbon_8
gene17992,Zn-ribbon_8
gene25907,Zn-ribbon_8
gene18002,Zn-ribbon_8
gene17999,Zn-ribbon_8
gene18010,Zn-ribbon_8
gene24881,Zn-ribbon_8
gene24364,Zn-ribbon_8
gene4684,Zn-ribbon_8
gene22925,Zn-ribbon_8
gene16631,Zn-ribbon_8
gene20909,Zn-ribbon_8
gene23881,Zn-ribbon_8
gene18003,Zn-ribbon_8
gene17997,Zn-ribbon_8
gene24361,Zn-ribbon_8
gene18614,Zn-ribbon_8
gene26104,Zn-ribbon_8
gene22466,Zn-ribbon_8
gene18542,Zn-ribbon_8
gene18613,Zn-ribbon_8
gene16509,Zn-ribbon_8
gene22577,Zn-ribbon_8
gene15726,Zn-ribbon_8
gene25990,Zn-ribbon_8
gene24370,Zn-ribbon_8
gene15613,Zn-ribbon_8
gene22258,Zn-ribbon_8
gene18775,Zn-ribbon_8
gene25942,Zn-ribbon_8
ENSSTOG00000032983,Zn-ribbon_8
gene3499,Zn-ribbon_8
gene24558,Zn-ribbon_8
gene15727,Zn-ribbon_8
gene18538,Zn-ribbon_8
gene18615,Zn-ribbon_8
gene1560,Zn-ribbon_8
gene22196,Zn-ribbon_8
gene20858,Zn-ribbon_8
gene24377,Zn-ribbon_8
gene24646,Zn-ribbon_8
gene24029,Zn-ribbon_8
gene15724,Zn-ribbon_8
gene15731,Zn-ribbon_8
gene24796,Zn-ribbon_8
gene17998,Zn-ribbon_8
gene7384,Zn-ribbon_8
gene23746,Zn-ribbon_8
gene24371,Zn-ribbon_8
gene24379,Zn-ribbon_8
gene25778,Zn-ribbon_8
G30901,Zn-ribbon_8
gene18537,Zn-ribbon_8
G11891,Zn-ribbon_8
gene18534,Zn-ribbon_8
gene18773,Zn-ribbon_8
gene22944,Zn-ribbon_8
gene24369,Zn-ribbon_8
gene4682,Zn-ribbon_8
gene24368,Zn-ribbon_8
gene22670,Zn-ribbon_8
gene18000,Zn-ribbon_8
gene22760,Zn-ribbon_8
gene20911,Zn-ribbon_8
gene22571,Zn-ribbon_8
gene22949,Zn-ribbon_8
gene24365,Zn-ribbon_8
gene26228,Zn-ribbon_8
gene18616,Zn-ribbon_8
gene24375,Zn-ribbon_8
gene15725,Zn-ribbon_8
gene3181,Zn-ribbon_8
gene17851,Zn-ribbon_8
G40873,Zn-ribbon_8
gene24367,Zn-ribbon_8
gene16897,Zn-ribbon_8
gene15732,Zn-ribbon_8
gene15733,Zn-ribbon_8
gene25798,Zn-ribbon_8
gene20860,Zn-ribbon_8
gene15736,Zn-ribbon_8
gene15723,Zn-ribbon_8
gene18007,Zn-ribbon_8
gene20908,Zn-ribbon_8
gene24528,Zn-ribbon_8
G19270,Zn-ribbon_8
gene23821,Zn-ribbon_8
gene24374,Zn-ribbon_8
gene18541,Zn-ribbon_8
G1617,Zn-ribbon_8
gene19573,Zn-ribbon_8
gene20647,Zn-ribbon_8
gene20861,Zn-ribbon_8
gene20646,Zn-ribbon_8
gene18612,Zn-ribbon_8
G3459,Zn-ribbon_8
gene15735,Zn-ribbon_8
gene2477,Zn_ribbon_17
ENSSTOG00000031195,Zn_ribbon_17
gene25952,Zn_ribbon_recom
gene16509,Zn_ribbon_recom
gene15728,Zn_ribbon_SprT
gene18613,Zn_ribbon_SprT
gene18617,Zn_ribbon_SprT
gene15731,Zn_ribbon_SprT
gene15730,Zn_ribbon_SprT
gene25952,Zn_ribbon_SprT
gene15727,Zn_ribbon_SprT
gene15726,Zn_ribbon_SprT
gene18616,Zn_ribbon_SprT
gene15733,Zn_ribbon_SprT
gene25990,Zn_ribbon_SprT
gene15725,Zn_ribbon_SprT
gene16631,Zn_ribbon_SprT
gene15736,Zn_ribbon_SprT
gene15724,Zn_ribbon_SprT
gene15723,Zn_ribbon_SprT
gene18614,Zn_ribbon_SprT
gene18002,Zn_ribbon_SprT
gene25907,Zn_ribbon_SprT
gene23881,Zn_ribbon_SprT
gene23820,Zn_ribbon_SprT
gene15732,Zn_ribbon_SprT
gene24881,Zn_ribbon_SprT
gene18615,Zn_ribbon_SprT
gene24023,Zn_ribbon_SprT
gene24719,Zn_ribbon_SprT
gene24364,Zn_ribbon_SprT
gene24424,Zn_Tnp_IS1595
gene16509,Zn_Tnp_IS1595
gene26188,Zn_Tnp_IS1595
gene22952,Zn_Tnp_IS1595
gene22953,Zn_Tnp_IS1595
gene21708,Zot
gene24418,ZZ
